object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
HR 2742,131.41854837750657,28.178212515203388,500.03393036348217,4.96,Star
HR 2743,242.54439597517793,-8.915854986159875,1923.3559008936388,6.306,Star
HR 2744,215.80659207231736,5.238577678510245,528.0409785161028,6.42,Star
HR 2745,238.97266787007604,-7.073714028297262,0.0,4.65,Star
HR 2746,256.25820251754567,-15.30268236738842,187.35482342995448,4.874,Star
HR 2747,208.525424446372,8.989445978954292,540.5089583662276,5.82,Star
HR 2748,255.7647759179727,-15.035821864186415,183.3308691201495,5.1,Star
HR 2749,239.40719267958124,-7.152141990105707,792.0233074779637,3.82,Star
HR 2750,239.6500963323823,-7.263552097512293,267.14653506006357,5.582,Star
HR 2751,168.10721210902267,24.505112642140677,414.1143927092502,5.05,Star
HR 2752,225.10554097968242,0.5024543837986252,447.0467283214343,5.94,Star
HR 2753,177.0823643941739,22.108972024850235,310.7823445190457,5.87,Star
HR 2754,274.0030235805731,-21.77392929942706,0.0,0.0,Star
HR 2755,236.79050384765748,-5.576786565480439,923.440192116869,6.34,Star
HR 2756,242.9937968621718,-8.800373710026811,695.5791927500991,5.337,Star
HR 2757,187.09440806358722,18.846397831389027,708.1448564353436,6.196,Star
HR 2758,229.59203655279458,-1.7141056049761794,250.23597918936287,5.447,Star
HR 2759,252.84308248650407,-13.494787109110371,577.617943832374,5.942,Star
HR 2760,209.88385088518996,8.776081397008637,1082.0153029354447,6.625,Star
HR 2761,257.95785576769725,-15.712880356233349,452.6054114664804,5.715,Star
HR 2762,259.3117276234574,-16.287006392277323,342.23817020940714,4.76,Star
HR 2763,200.91675748899704,13.227460962194563,97.33212982553403,3.559,Star
HR 2764,236.49853342779298,-5.2139126756187695,2683.3113502384977,4.79,Star
HR 2765,221.85717747890857,2.7149922336416332,1233.3318035684313,6.274,Star
HR 2766,240.58329029033928,-7.301878515250575,409.9674774450543,4.64,Star
HR 2767,263.4510606715104,-17.77722655323505,412.92604194712055,5.947,Star
HR 2768,243.33968472192083,-8.58621276111794,459.9736101949752,6.32,Star
HR 2769,250.08349769295378,-11.913143308279098,1028.6802551165856,5.797,Star
HR 2770,248.5184931872309,-11.118240627001168,922.624638094444,5.009,Star
HR 2771,257.9906851038621,-15.448836683709702,781.4173543880964,5.622,Star
HR 2772,156.84009647138413,27.026092680171516,245.3475474004788,6.35,Star
HR 2773,249.010657897098,-11.27901590097816,0.0,2.7,Star
HR 2774,239.73442530774403,-6.568927424813792,932.7226026260523,6.434,Star
HR 2775,175.42085806273565,23.160694762248937,914.7866111038804,6.32,Star
HR 2776,172.73294721234026,23.899191206818095,120.84175332672982,5.739,Star
HR 2777,195.9849199874978,15.885081211469307,58.572793088253846,3.53,Star
HR 2778,213.67294804006997,7.4632972438247736,745.2901539782065,5.887,Star
HR 2779,209.74479726152916,9.53685378414523,176.36253811070804,5.91,Star
HR 2780,202.4287312133759,13.080914760946918,1008.0193901369657,6.442,Star
HR 2781,237.82439334613386,-5.367881699771588,1728.6288017804684,4.95,Star
HR 2782,238.1809156986814,-5.5429604101914265,0.0,4.4,Star
HR 2783,161.9562280268427,26.363228796868402,675.0303624862171,6.72,Star
HR 2784,161.9600117742108,26.36552994114418,660.4614463291736,5.78,Star
HR 2785,233.1741088574844,-2.846426704927798,9453.80731644373,6.094,Star
HR 2786,239.6532571611363,-6.262703612743616,1548.3421132115295,5.288,Star
HR 2787,248.77975322119985,-10.911689062741535,866.6770776902525,4.67,Star
HR 2788,230.67037994263524,-1.4060437793659994,140.23370691892973,5.7,Star
HR 2789,255.4874939749564,-14.030083062317619,632.6080178304471,5.839,Star
HR 2790,248.8171395305097,-10.85604146425624,999.5659060616927,5.11,Star
HR 2791,251.07975843959113,-11.937551745294742,440.7331562402143,5.243,Star
HR 2792,179.28730756236473,22.306953903436558,576.3672428427084,6.4,Star
HR 2793,181.56725739075256,21.58172742899819,254.7266632756486,5.12,Star
HR 2794,246.1213096637519,-9.418558778902103,754.1607920605508,6.3,Star
