object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
NGC 4889,57.19651723643285,87.89379429821592,309643546.2294416,11.3,GX
NGC 4872,57.82564962182292,88.02045352763551,315817220.52151465,14.1,GX
Leo Cluster,241.44806609630174,67.5143222938426,358772015.4638708,0.0,ClG
NGC 3842,234.29046829199115,72.98783964700355,305189958.54830456,11.82,GX
NGC 3883,233.07362333053342,73.89454501077788,326188993.3321974,0.0,GX
NGC 3884,233.75501798183888,73.64373524531973,322063115.154363,12.88,GX
Per-Psc Supercluster,142.59190153163036,-17.33763284437805,230000000.0,0.0,SCG
ACO 262,136.58515717019563,-25.092403292801293,200000000.0,0.0,ClG
ACO 347,141.15880763366278,-17.631558718179086,250000000.0,0.0,ClG
Perseus Cluster,150.57236327672663,-13.259478072102082,240000000.0,0.0,ClG
Sculptor Supercluster,359.9828923786959,-84.89769626288495,400000000.0,0.0,SCG
Pisces-Cetus Supercluster,87.4820297921978,-82.5675415737798,800000000.0,0.0,SCG
Columba Supercluster,240.2976631334082,-22.703170453704466,476000000.0,0.0,SCG
LEO SUPERCL,218.07060417394075,65.67831283921707,440000000.0,0.0,SCG
NGC 3550,202.80791641577707,67.71992167563913,489234566.541642,13.22,PaG
Ophiuchus Supercluster,311.53112552517024,32.31072830555331,370000000.0,0.0,SCG
CrB Supercluster,46.17338312496497,56.27072872881769,964000000.0,0.0,SCG
Aquarius-Cetus Supercluster,42.381550338166896,-46.13540964850701,766000000.0,0.0,SCG
Lepus Supercluster,233.44210833183448,-24.083231690630456,230000000.0,0.0,SCG
Fornax-Eridanus Supercluster,231.28559278482342,-55.170316438044075,85000000.0,0.0,SCG
Grus Supercluster,341.55988183515717,-54.011253508921875,900000000.0,0.0,SCG
Leo A Supercluster,269.19808631122675,55.18066374220764,932800000.0,0.0,SCG
Leo-Sextans Supercluster,248.54863720726345,52.62049484900249,440000000.0,0.0,SCG
Pisces-Aries Supercluster,137.29551457323,-43.911859371673984,620000000.0,0.0,SCG
UMa Supercluster,140.63220842483003,60.30246122559454,564000000.0,0.0,SCG
VIRGO-COMA SUPERCL,268.98469904414713,68.68547926872652,750000000.0,0.0,SCG
Bootes Supercluster,29.70014291421955,74.16510656204139,800000000.0,0.0,SCG
SCl 48,261.619672439888,-54.761559886979676,700000000.0,0.0,SCG
