object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
NGC 869 277,134.37311116549645,-3.5347668230431535,3338.666655396676,12.636,Star
NGC 869 278,134.4235814427801,-3.6835185078304633,506.9978582618247,11.282,Star
NGC 869 279,134.4425369196654,-3.740785265986982,6824.427390960706,14.839,Star
NGC 869 280,134.45586208301185,-3.777166536263251,8252.341154054235,13.906,Star
NGC 869 281,134.50228089851493,-3.91511277384992,7048.7934616622915,15.1194,Star
NGC 869 282,134.49772723928226,-3.8977176887382896,0.0,15.487,Star
NGC 869 283,134.46043302724922,-3.7859012334419857,7823.456824140488,15.4855,Star
NGC 869 284,134.3978696605561,-3.600993521599145,1800.8830395220593,14.285,Star
NGC 869 285,134.40442220400345,-3.6190351658269133,2976.1179121572927,14.857,Star
NGC 869 286,134.4068379613991,-3.622138064128828,8547.16483009088,13.33,Star
NGC 869 287,134.5488468801444,-4.043257205137322,4450.6343661995,14.412,Star
NGC 869 288,134.45974959449035,-3.7732255494433895,3543.159854927151,12.495,Star
NGC 869 289,134.47644775638258,-3.822141889947556,7052.582909536534,11.7454,Star
NGC 869 290,134.45248060777868,-3.7514876084495965,2122.4122366861366,14.865,Star
NGC 869 291,134.52340222134504,-3.9616622055141497,5011.841860606972,15.6784,Star
NGC 869 292,134.46214354567496,-3.776809371157145,2734.377654294114,15.7152,Star
NGC 869 295,134.44403986101193,-3.722140388332783,18984.65603086266,14.559,Star
NGC 869 297,134.39992126967772,-3.588348043686531,1225.46230248742,13.712,Star
NGC 869 298,134.55786962506096,-4.05607425579074,8075.157191106302,13.475,Star
NGC 869 299,134.5169723878082,-3.9344644857043707,8151.2098460225225,15.013,Star
NGC 869 300,134.52768378220287,-3.96562194810234,3882.4451683711013,13.515,Star
NGC 869 301,134.54516954453896,-4.017477678359615,8060.07457865439,15.1,Star
NGC 869 302,134.50620132090077,-3.8996517419541488,7713.953190612153,14.2497,Star
NGC 869 303,134.38373419026368,-3.5351024334148953,8547.074647852447,15.109,Star
NGC 869 304,134.48125902066087,-3.824350750604107,1217.8640004344616,13.42,Star
NGC 869 305,134.4361591173631,-3.6895914613279275,8595.741201999781,14.324,Star
NGC 869 306,134.4883480920489,-3.8424507869479094,6506.20982257755,12.054,Star
NGC 869 307,134.45392841501823,-3.7375320089240787,7787.015698217067,12.7813,Star
NGC 869 308,134.54350917074922,-4.0061008890915035,9522.813852054429,15.7483,Star
NGC 869 309,134.5460665582854,-4.012879399229654,7763.780752745286,9.642,Star
NGC 869 310,134.5239545318721,-3.94403333537821,0.0,15.046,Star
NGC 869 311,134.48715074958244,-3.833239390853225,7171.425324267996,12.6034,Star
NGC 869 313,134.39870810595988,-3.568086366053978,7080.582456092468,14.132,Star
NGC 869 314,134.49396317000202,-3.8522407587844523,1562.9004292862983,14.905,Star
NGC 869 316,134.4681863002727,-3.773592253718614,5837.485204419487,15.7571,Star
NGC 869 317,134.44703528296884,-3.710005972973818,11146.834518816964,14.541,Star
NGC 869 318,134.38814929148842,-3.5340119656987716,8045.299368588454,9.907,Star
NGC 869 320,134.45726595644,-3.735923141082467,8337.296084221434,15.092,Star
NGC 869 321,134.55408333139732,-4.024617261345933,1985.087518499863,14.154,Star
NGC 869 323,134.5342518257468,-3.9635407230638764,7506.475986382153,11.049,Star
NGC 869 324,134.44995245364305,-3.709190877032917,6228.075079152961,15.523,Star
NGC 869 325,134.5463717492715,-3.996874590845978,12326.392105003972,14.7925,Star
NGC 869 326,134.47201131089736,-3.774409074850085,7588.650596507697,11.767,Star
NGC 869 327,134.38996444055468,-3.5325283764598803,7631.175354266063,11.655,Star
NGC 869 328,134.473750648084,-3.7780188016905227,8029.756223331238,14.718,Star
NGC 869 335,134.41990913965392,-3.613827905201448,8395.308214496432,14.4173,Star
NGC 869 336,134.50203148472661,-3.8540985417961107,2002.9253369523492,14.466,Star
NGC 869 337,134.42558865006347,-3.625477340043886,2392.3162608414177,13.978,Star
NGC 869 338,134.41416950012587,-3.5923545763315214,2664.934395293683,13.912,Star
NGC 869 339,134.49456338371934,-3.8291295218001076,0.0,8.0183,Star
NGC 869 341,134.4961822451439,-3.832600829891235,3206.5480453111613,12.64,Star
NGC 869 342,134.44030423592417,-3.66512307074048,10051.205774832932,14.6328,Star
NGC 869 343,134.52994945003147,-3.932479180791275,9310.776003195126,14.516,Star
NGC 869 346,134.4204673915482,-3.6039458116722627,12084.341672425604,14.8347,Star
NGC 869 349,134.4723961821171,-3.752857404028824,2208.8167688739995,13.98,Star
NGC 869 350,134.46920152629235,-3.744535504422567,652.8740705148681,11.713,Star
NGC 869 351,134.44424599960695,-3.6726999970214464,7636.535734333471,13.836,Star
NGC 869 356,134.47308338695257,-3.7503435988340788,1221.475530004672,11.793,Star
NGC 869 358,134.46811180450007,-3.732054698020884,3219.22916835411,13.934,Star
NGC 869 360,134.48958622286722,-3.7951060916691537,8433.882076973598,13.052,Star
NGC 869 361,134.42361287756717,-3.599299709569752,7682.650495341119,15.0075,Star
NGC 869 363,134.48389419948793,-3.7752157407092155,5121.853591412357,15.533,Star
NGC 869 366,134.51968835661887,-3.877493861517379,6958.088394556338,14.2871,Star
NGC 869 367,134.45098318600654,-3.67204150575196,8252.943564883835,15.745,Star
NGC 869 369,134.40119412833056,-3.5210695705300825,2662.4781116132663,14.447,Star
NGC 869 370,134.52922447878709,-3.8994824714373633,0.0,13.752,Star
NGC 869 371,134.5596803994435,-3.987185559024756,2368.203030603902,13.73,Star
NGC 869 372,134.55205556438548,-3.9656776800366873,7960.857482403368,12.3332,Star
NGC 869 374,134.464721243997,-3.703610543558158,7783.283925662279,12.4445,Star
NGC 869 375,134.52253385319966,-3.8705604653072587,8044.342643213885,13.274,Star
NGC 869 376,134.50904217950676,-3.829122154418274,7540.962294055861,12.5481,Star
NGC 869 378,134.55936493910866,-3.970285068008815,6616.329184987575,14.166,Star
NGC 869 379,134.50485764025626,-3.811226741824944,7069.220472519104,14.714,Star
NGC 869 380,134.497458991403,-3.7881041043918495,8207.255579496401,11.267,Star
NGC 869 382,134.50555038040108,-3.8078774385094714,7298.264277989583,14.828,Star
NGC 869 385,134.54624182525671,-3.9224928059144726,7755.985126083822,13.196,Star
NGC 869 386,134.54719871231413,-3.923677329827718,2067.3201844606374,14.555,Star
NGC 869 387,134.56852859341302,-3.985528964060387,8379.024531183659,13.451,Star
NGC 869 388,134.4440962826028,-3.616671160679124,5887.565048510767,14.991,Star
NGC 869 389,134.5461887086002,-3.9172405517274522,7415.544892906457,13.1767,Star
NGC 869 391,134.49674347302798,-3.7683155958406447,7600.0895529861955,15.181,Star
NGC 869 393,134.5071276768607,-3.798260333425773,8013.668723079649,15.18,Star
NGC 869 395,134.47788824090333,-3.709039745276222,7986.756581886948,14.37,Star
NGC 869 397,134.46842524054603,-3.680664380764453,8125.471867789523,15.259,Star
NGC 869 398,134.44160308279677,-3.6005281414696504,6785.432732396919,15.628,Star
NGC 869 399,134.58574765454853,-4.023429804247163,4550.501981345834,13.6062,Star
NGC 869 401,134.56833645048718,-3.970366599627589,0.0,14.552,Star
NGC 869 404,134.46660503764124,-3.666053456737798,0.0,16.083,Star
NGC 869 405,134.55579410117608,-3.9288673511441443,7354.14465017997,12.6262,Star
NGC 869 406,134.565716629861,-3.956616868651314,2800.0637549016947,11.469,Star
NGC 869 408,134.5273951498392,-3.8428836639403485,7727.133822147541,13.7554,Star
NGC 869 410,134.52527981976314,-3.8333576885028617,7560.388820224096,14.641,Star
NGC 869 411,134.53703414777218,-3.8679564627197673,974.5154654728722,15.022,Star
NGC 869 414,134.5107027302167,-3.7859211754906887,7834.518689486977,15.0457,Star
NGC 869 417,134.43236408801715,-3.5527378189698235,14872.613406569946,14.055,Star
NGC 869 418,134.52274370199143,-3.8216750454711694,8791.669426333208,13.936,Star
NGC 869 419,134.54754753010985,-3.8924849212329224,8017.41536292932,13.168,Star
NGC 869 420,134.59797584768643,-4.041328926704782,9236.94104856904,11.85,Star
NGC 869 421,134.5796938864654,-3.9868753785776256,4114.620727380202,14.797,Star
NGC 869 423,134.5184318146456,-3.8020431569691686,6342.674851723375,15.0515,Star
NGC 869 424,134.4871509223638,-3.710282933965924,0.0,13.592,Star
NGC 869 426,134.5874602732944,-4.005412504671508,8167.1915085295495,13.8618,Star
NGC 869 427,134.55235887956934,-3.901494784956596,8271.41717083524,14.7889,Star
NGC 869 429,134.4992891521064,-3.7422786404762176,8100.339996825071,14.312,Star
NGC 869 430,134.49593576478972,-3.7317551417235726,8275.02842860847,14.1907,Star
NGC 869 431,134.53346529108137,-3.8434537812030296,2269.1959790601145,12.805,Star
NGC 869 432,134.59055787417498,-4.009899398920319,7734.707662472172,11.8051,Star
NGC 869 434,134.5831287236148,-3.9876242027681927,8312.533639714118,13.0548,Star
NGC 869 437,134.48674599560633,-3.6976780163800083,0.0,15.0088,Star
NGC 869 438,134.50244352903897,-3.7435651636195004,0.0,14.653,Star
NGC 869 439,134.54303658340984,-3.862603447460695,0.0,15.14,Star
NGC 869 440,134.49087260497436,-3.708993921064373,0.0,12.499,Star
NGC 869 442,134.45695803085164,-3.6064576090080633,7288.135980914849,15.784,Star
NGC 869 444,134.51336841903336,-3.7707836481732118,9013.612807461279,13.322,Star
NGC 869 445,134.46758437279792,-3.638229543919746,7380.780210764385,12.672,Star
NGC 869 446,134.56255993690513,-3.9139005420314104,6922.438197848825,12.9681,Star
NGC 869 447,134.6019488065351,-4.028323474848602,1667.6147282051716,14.663,Star
NGC 869 448,134.43693197898028,-3.539665004288413,4597.514650861275,13.128,Star
NGC 869 449,134.47611029633129,-3.65211152240277,0.0,14.52,Star
NGC 869 450,134.52580417656455,-3.7984230483575363,10908.241343842159,15.311,Star
NGC 869 451,134.46497848730846,-3.6160702891435066,7576.812044107127,13.9075,Star
NGC 869 452,134.60940484283384,-4.041259441525467,2365.8894403387267,12.886,Star
NGC 869 453,134.58097175612386,-3.956304699245997,7248.67709310681,14.8223,Star
NGC 869 455,134.51240860800652,-3.7548422440004656,7817.3928160476,13.117,Star
NGC 869 456,134.58001141293877,-3.952882106974235,7331.933400858979,14.955,Star
NGC 869 457,134.4985278504079,-3.711114706289102,7182.478763908061,15.826,Star
NGC 869 458,134.494545957824,-3.6991901849096127,8560.350027815555,13.943,Star
NGC 869 459,134.4640547054073,-3.6087163415069385,5802.537222393152,15.602,Star
NGC 869 460,134.51201244183662,-3.7476916854389013,10707.694310325409,14.727,Star
NGC 869 462,134.5202255293517,-3.7708894824289136,7928.442920040774,14.3755,Star
NGC 869 464,134.53881563292725,-3.8238470133680798,6724.770309756173,14.566,Star
NGC 869 465,134.5733254409609,-3.926309717268503,0.0,15.7939,Star
NGC 869 467,134.5319315826149,-3.80019230937734,0.0,14.461,Star
NGC 869 468,134.5512563182232,-3.8573532689868255,14292.567119786845,13.738,Star
NGC 869 470,134.52116621187787,-3.7632200405750105,1464.0952685403036,13.727,Star
NGC 869 471,134.51517045943726,-3.7470418762620747,0.0,15.448,Star
NGC 869 472,134.52477303845785,-3.774021807204461,0.0,13.408,Star
NGC 869 474,134.4825641437019,-3.6504937654814165,9358.861564114994,15.555,Star
NGC 869 475,134.4935082797093,-3.6824590001278943,7355.318160826914,11.4,Star
NGC 869 477,134.5077015877206,-3.721642579267099,0.0,14.225,Star
NGC 869 479,134.48867113424888,-3.6646111868618867,6302.796852969999,15.2598,Star
NGC 869 482,134.56470604365202,-3.8891459801217247,2887.6535393660997,14.26,Star
NGC 869 484,134.59211671908213,-3.968915267253944,5920.426445110803,11.8944,Star
NGC 869 485,134.5986231109033,-3.985692621137332,9123.25598155987,13.355,Star
NGC 869 486,134.46894164722062,-3.6015499576784364,0.0,15.1352,Star
NGC 869 487,134.56989873404686,-3.900963094099971,7929.888934341282,11.201,Star
NGC 869 489,134.52038232066377,-3.753576151927033,7888.651787602656,14.474,Star
NGC 869 490,134.43315764345112,-3.4921596140153763,8336.166767763669,13.3374,Star
NGC 869 491,134.5186770655194,-3.745761338492931,8449.648476271344,11.103,Star
NGC 869 492,134.49950747437757,-3.6871453102019203,1972.7056439334497,15.366,Star
NGC 869 493,134.5659244767235,-3.8813380550371286,7419.694580499863,14.698,Star
NGC 869 494,134.49557172422138,-3.6750187361426785,7257.595839254865,12.863,Star
NGC 869 495,134.49423452379162,-3.6717672765315217,7482.263441527628,13.113,Star
NGC 869 496,134.45669556651887,-3.5583500688457854,0.0,10.1,Star
NGC 869 497,134.5910540256683,-3.955608406832606,4442.644024180553,14.135,Star
NGC 869 499,134.50290110064176,-3.6920701613604283,8116.993106594979,14.9785,Star
NGC 869 500,134.519235677494,-3.7394215222500033,10548.396273895672,15.382,Star
NGC 869 502,134.53265268246147,-3.7785789837039303,8662.85037724264,15.0165,Star
NGC 869 504,134.5068963640482,-3.701307589382452,7846.15643827768,14.837,Star
NGC 869 505,134.50525862784843,-3.696554651457802,7926.037027520711,12.4428,Star
NGC 869 506,134.48318624209344,-3.6296976451506695,2287.1830140553957,12.787,Star
NGC 869 508,134.59472323212916,-3.957777323036333,8699.82346421808,12.021,Star
NGC 869 509,134.55674811915833,-3.8450648581047693,4711.54006205057,12.727,Star
NGC 869 510,134.52881595899322,-3.7590656272737886,7930.859575721301,13.564,Star
NGC 869 512,134.56674708302913,-3.8676790356517468,8081.0894863819985,15.3,Star
NGC 869 513,134.5032143576594,-3.680174509538544,7797.506463746213,13.956,Star
NGC 869 515,134.4986961253791,-3.6667443427867923,0.0,12.072,Star
NGC 869 516,134.5097001346104,-3.6985837754732263,5598.870503123755,15.294,Star
NGC 869 517,134.52199485888386,-3.7341488259909683,8194.884468090451,10.219,Star
NGC 869 518,134.51381179981223,-3.70848865757334,7705.088912579175,15.094,Star
NGC 869 519,134.54678127015984,-3.8053828656870134,7787.296138342488,14.959,Star
NGC 869 520,134.5037084682859,-3.6746116160173625,1895.8759214473725,14.106,Star
NGC 869 521,134.6285820570223,-4.042939239146837,7577.942230315233,13.645,Star
NGC 869 523,134.5262487792457,-3.7413470584904274,8460.607330561877,14.783,Star
NGC 869 524,134.61536514564133,-4.001048928195538,8617.700712956588,14.2402,Star
NGC 869 525,134.6208208851106,-4.017806006811062,7830.902430649288,14.294,Star
NGC 869 527,134.5594265287337,-3.834675312338194,9152.012047833865,13.2083,Star
NGC 869 528,134.50852490123907,-3.6842864416459338,0.0,14.538,Star
NGC 869 530,134.5138082012909,-3.6972672283118535,7304.436298202883,10.248,Star
NGC 869 531,134.5905540018489,-3.9204289592997346,3918.670868007055,14.228,Star
NGC 869 532,134.5608382549744,-3.8322681774959193,7566.750772168009,13.6928,Star
NGC 869 533,134.45481181570375,-3.519319618774929,11573.458639392684,14.815,Star
NGC 869 534,134.47442140255095,-3.5769202241117877,0.0,12.9609,Star
NGC 869 535,134.4785439351123,-3.5883199364478435,8790.620616141334,14.7704,Star
NGC 869 536,134.56117221876494,-3.831506999968487,8741.796528463574,14.76,Star
NGC 869 537,134.46495167454972,-3.546401071006883,9579.867734891759,14.772,Star
NGC 869 538,134.5332231966096,-3.7478977069642325,6810.413919114876,11.364,Star
NGC 869 539,134.53791238302912,-3.7595520113944376,8676.679407656882,15.293,Star
NGC 869 540,134.48895118129266,-3.6145815522852365,3598.4379793661246,15.305,Star
NGC 869 541,134.54933925613295,-3.790224652425164,9125.12045449296,13.475,Star
NGC 869 542,134.6090196057942,-3.9667758699157076,2046.8140806822335,11.585,Star
NGC 869 543,134.53262193731553,-3.7420454603570996,2369.487434419262,14.909,Star
NGC 869 544,134.59475231370516,-3.9238471574073843,6938.02129726231,12.433,Star
NGC 869 547,134.51453526408986,-3.6880546612327114,7516.854282320389,12.4372,Star
NGC 869 548,134.58617348708017,-3.8968661819548696,6021.75214234362,14.66,Star
NGC 869 549,134.50969211679086,-3.670921377021427,7394.299718776198,12.862,Star
NGC 869 550,134.61514752481898,-3.9804225636524015,0.0,15.119,Star
NGC 869 551,134.50952607617546,-3.668556513168857,7170.937720483344,10.559,Star
NGC 869 554,134.52497656830695,-3.7133177093783427,8710.278733061452,13.98,Star
NGC 869 555,134.51527542857752,-3.6849467631548487,8500.360357063199,14.2641,Star
NGC 869 556,134.55824148347062,-3.8098347639743793,7696.104772077391,14.2205,Star
NGC 869 558,134.52809573069578,-3.7196470447210874,7507.709346724403,15.073,Star
NGC 869 560,134.61457177898302,-3.975235573509686,808.0070900014458,11.94,Star
NGC 869 561,134.60937333696904,-3.9589621104658383,8870.410588270763,14.485,Star
NGC 869 562,134.46586798196765,-3.5370459053372643,7827.126844421098,12.3671,Star
NGC 869 563,134.54018173707365,-3.7542501024019073,6898.3998204999925,12.238,Star
NGC 869 564,134.60196899036686,-3.936731271521578,0.0,14.489,Star
NGC 869 565,134.6323039704382,-4.025415188715183,8313.954376895355,11.5148,Star
NGC 869 566,134.6349883309472,-4.034260338323757,9305.459980395086,8.7847,Star
NGC 869 569,134.5502294256831,-3.7806915875603377,7188.812720762887,15.591,Star
NGC 869 571,134.53605563129142,-3.737313614196986,7943.439753365352,14.843,Star
NGC 869 572,134.572082852979,-3.843898459540225,7912.576553813262,10.579,Star
NGC 869 574,134.57912238127975,-3.8638860453506068,8299.469527544663,14.113,Star
NGC 869 575,134.5108641815286,-3.6619671689823377,12901.754786203379,15.254,Star
NGC 869 579,134.55637341010802,-3.7933520359618114,8399.596518550357,15.679,Star
NGC 869 581,134.58441627049865,-3.875896727464672,8196.942514833701,15.393,Star
NGC 869 582,134.4672823741513,-3.530289479961263,3250.3981395102887,11.41,Star
NGC 869 583,134.52987205420087,-3.7148317734682164,10542.357814719038,14.462,Star
NGC 869 584,134.5400574196675,-3.7449277654241167,8101.218553387787,13.6451,Star
NGC 869 585,134.55187219088504,-3.7781698531202292,8059.213199660899,15.609,Star
NGC 869 586,134.51655171729604,-3.6739235001215547,9173.291305305596,14.43,Star
NGC 869 589,134.55642143441486,-3.7889680935065804,8843.720396493083,15.736,Star
NGC 869 590,134.6279394114199,-3.998021358105905,6585.570681632725,9.6223,Star
NGC 869 592,134.55063944552717,-3.7697338084585814,0.0,16.3762,Star
NGC 869 593,134.6026944196216,-3.920092082367308,8449.641953143791,13.05,Star
NGC 869 595,134.6001660076965,-3.9117157742320092,0.0,13.2504,Star
NGC 869 596,134.57555611697867,-3.8397125885297814,7940.676230377147,12.8668,Star
NGC 869 597,134.5302291559144,-3.7062368502703604,7401.4717344435085,14.0974,Star
NGC 869 598,134.5521507919656,-3.7672930653842704,7656.582283775704,15.285,Star
NGC 869 599,134.55681661115568,-3.778880158879289,8765.921663408877,14.474,Star
NGC 869 602,134.54610231391587,-3.74715243279582,7586.609999130651,14.1919,Star
NGC 869 603,134.52347366021922,-3.680979159018127,8188.253708931923,14.6456,Star
NGC 869 604,134.58248936088026,-3.8527098782214133,1598.1669030154526,9.09,Star
NGC 869 605,134.51901254467663,-3.6655305607484276,8213.45581223637,14.501,Star
NGC 869 607,134.4785333633528,-3.5473938592472605,11382.061759973962,14.177,Star
NGC 869 609,134.55537374814503,-3.7713306335062433,7763.830654671074,14.475,Star
NGC 869 612,134.59226031168467,-3.8801064215144914,0.0,7.8288,Star
NGC 869 613,134.54952856221436,-3.7521817202457637,8319.852099595015,14.487,Star
NGC 869 616,134.55081568626392,-3.7544692340196737,7585.030749949856,15.846,Star
NGC 869 618,134.63697573706324,-4.005905706531429,2185.132923507719,13.587,Star
NGC 869 619,134.53010599515272,-3.691630345273631,7873.79177687852,13.237,Star
NGC 869 620,134.5311530743863,-3.694958259683304,8404.642973104235,13.074,Star
NGC 869 621,134.5233942286022,-3.6704132588453984,9272.102989179144,15.067,Star
NGC 869 622,134.54411496267366,-3.729858172242306,8252.943564883835,10.8912,Star
NGC 869 623,134.55934167747068,-3.7752071599427723,8109.307557710986,12.5076,Star
NGC 869 625,134.55155207146558,-3.7507713591659475,8313.363055382595,14.406,Star
NGC 869 626,134.5132208271299,-3.6382226140087224,7008.160084738175,12.7566,Star
NGC 869 629,134.53584702412635,-3.701811869587455,8133.367950615317,14.6284,Star
NGC 869 632,134.49729481692975,-3.588785633104243,8187.649341164055,14.2542,Star
NGC 869 633,134.62006111128676,-3.9485329251946912,8382.326538351437,14.1547,Star
NGC 869 635,134.47718638248438,-3.528170502788088,0.0,11.44,Star
NGC 869 639,134.58448499644388,-3.841833213478638,7926.536862169527,14.7234,Star
NGC 869 640,134.6204111282115,-3.9452721964409294,0.0,13.657,Star
NGC 869 641,134.52437207097807,-3.6623766759642127,0.0,14.23,Star
NGC 869 642,134.5331557064353,-3.688318791913693,8399.779655356433,13.5918,Star
NGC 869 643,134.61701987958494,-3.9312112845846716,0.0,14.095,Star
NGC 869 644,134.54957966228721,-3.733642397227374,9862.606827900261,15.5708,Star
NGC 869 645,134.63935847281275,-3.9980744563884847,9099.084695487125,14.304,Star
NGC 869 646,134.55804183225766,-3.7594165150850007,9009.28650618935,14.8336,Star
NGC 869 647,134.55677851801013,-3.7550075330655597,7156.324610137123,12.8811,Star
NGC 869 648,134.55532648531863,-3.750482405405854,8718.42742400177,15.187,Star
NGC 869 649,134.55067121213327,-3.735801050424498,4718.696748368129,11.017,Star
NGC 869 650,134.54823182176776,-3.7280052235696264,7853.512895376578,14.846,Star
NGC 869 652,134.52410321767974,-3.6582996283594187,8089.196755462348,14.854,Star
NGC 869 655,134.58082671289077,-3.820683257686233,7677.076482846322,13.863,Star
NGC 869 656,134.52003232025837,-3.643771567365386,8916.24827943556,13.86,Star
NGC 869 658,134.52286672257145,-3.650290307919052,0.0,11.2943,Star
NGC 869 659,134.5571834199356,-3.7486731532418256,7405.375663206322,13.042,Star
NGC 869 660,134.6417947807935,-3.997118734323312,2038.4250124915548,13.175,Star
NGC 869 661,134.56265394080705,-3.7636586951636803,12482.06654407752,13.97,Star
NGC 869 662,134.5375582873969,-3.6892496802614563,7732.489309869283,7.7866,Star
NGC 869 663,134.6140223161836,-3.9158578579973087,4584.968882715071,0.0,Star
NGC 869 665,134.53063314892384,-3.667725924172423,0.0,14.5102,Star
NGC 869 666,134.59539283587122,-3.8582091153784703,8082.655036994931,14.628,Star
NGC 869 667,134.48960960950765,-3.5453445769711984,0.0,14.24,Star
NGC 869 670,134.54255796239195,-3.7009225576487257,7855.404602367205,10.9721,Star
NGC 869 673,134.6150123773729,-3.9119247050513266,2933.864842661546,11.898,Star
NGC 869 675,134.55231023011058,-3.7262456755817452,0.0,13.089,Star
NGC 869 676,134.5686781531463,-3.7735950512591385,7454.347064848007,13.819,Star
NGC 869 677,134.57292619834308,-3.7864102285334114,8394.598824374947,14.64,Star
NGC 869 678,134.48887614133324,-3.5387058324756144,8406.093553594032,10.41,Star
NGC 869 679,134.62530411290274,-3.939266146511794,2801.366912708773,15.323,Star
NGC 869 681,134.6085005176186,-3.8887551562019183,7515.122391954831,12.6963,Star
NGC 869 685,134.5605959418937,-3.7467015273630078,0.0,15.637,Star
NGC 869 686,134.576322989819,-3.7945116719007927,8110.49965927146,14.7457,Star
NGC 869 689,134.53697691651345,-3.6776342830884774,3687.1233231032047,13.21,Star
NGC 869 690,134.56643463906667,-3.7627914633811046,9057.382177956926,14.3942,Star
NGC 869 692,134.56019004034704,-3.7422586494592163,7275.403977476981,9.415,Star
NGC 869 693,134.56791896666428,-3.763704090255159,8322.403784015907,13.546,Star
NGC 869 695,134.5441825995419,-3.695074658412981,6958.01321551128,12.2912,Star
NGC 869 696,134.5289745809046,-3.649384637393907,7662.3479131423965,14.2414,Star
NGC 869 700,134.58772665930218,-3.816604223546875,2878.189133598163,13.09,Star
NGC 869 701,134.57221678869598,-3.7705352839162405,7470.656677592806,14.535,Star
NGC 869 702,134.5146144337172,-3.601441080785604,8956.66035925741,14.608,Star
NGC 869 703,134.58034274355276,-3.793791344364475,7382.445239072515,15.349,Star
NGC 869 705,134.50997818213466,-3.581684465742797,2499.0018489070762,12.587,Star
NGC 869 706,134.5333976760778,-3.649245058367997,8375.430940214223,14.814,Star
NGC 869 707,134.5279666851422,-3.631860027719038,8418.874969723121,14.001,Star
NGC 869 708,134.56601089484053,-3.74456991382013,7657.9418122767265,14.783,Star
NGC 869 710,134.6097658166246,-3.8720878511514574,3217.5440814287513,13.75,Star
NGC 869 712,134.5184449755426,-3.601223398913357,7451.916547521429,14.522,Star
NGC 869 713,134.56395331581226,-3.7358334344762127,9683.346390373737,13.955,Star
NGC 869 714,134.533370255511,-3.6461814896199005,8304.509051275512,11.992,Star
NGC 869 715,134.55670445799805,-3.713895262124956,8978.540396776853,14.78,Star
NGC 869 716,134.57035826522855,-3.7552362614304284,0.0,13.706,Star
NGC 869 717,134.5465394994903,-3.6833013813624396,7158.013284782635,8.3904,Star
NGC 869 720,134.5783445888482,-3.772961585097726,8410.45100280003,13.7654,Star
NGC 869 724,134.56052570912138,-3.7177208067103997,7790.2225764413515,14.04,Star
NGC 869 725,134.54337656467015,-3.6670482320255378,7582.686664063365,11.61,Star
NGC 869 728,134.57020682882927,-3.7434024427000825,8289.210523301568,14.658,Star
NGC 869 729,134.51307155975377,-3.577956506855932,7311.284440587145,10.983,Star
NGC 869 730,134.53442191458544,-3.638425770056713,0.0,12.597,Star
NGC 869 731,134.5429075871742,-3.6637932022276196,8221.904077809602,10.7954,Star
NGC 869 732,134.4920384568833,-3.514943361542607,3079.8035138609175,14.228,Star
NGC 869 733,134.64896935092733,-3.9731374522155782,5254.5225903852315,14.271,Star
NGC 869 734,134.61182045371453,-3.8639709024828184,7952.442104264889,13.8046,Star
NGC 869 735,134.54007003969468,-3.6508628999745336,7791.598630198844,15.8957,Star
NGC 869 737,134.57989283114637,-3.7639362736902533,10367.337083946166,15.392,Star
NGC 869 738,134.4775622553368,-3.462540068778915,4031.3304993647535,14.835,Star
NGC 869 739,134.5127657051486,-3.56624130157705,8118.859862622712,14.0019,Star
NGC 869 740,134.55114028589585,-3.6788105658426695,0.0,14.1863,Star
NGC 869 743,134.53563652746354,-3.6295727772702024,7924.104550982871,14.59,Star
NGC 869 744,134.48813618687947,-3.489540086372251,8174.346400987032,11.9259,Star
NGC 869 746,134.58571183674056,-3.7744938068733163,7076.510556795142,12.609,Star
NGC 869 747,134.57601567653347,-3.744273098314983,8219.665829667674,15.232,Star
NGC 869 748,134.66380324590463,-4.001722672357264,2402.3682373237707,10.071,Star
NGC 869 749,134.5937280881417,-3.7951756187748007,6548.202293127519,13.694,Star
NGC 869 750,134.63877402440755,-3.9253257389901344,6619.36570086391,14.343,Star
NGC 869 751,134.61999996883293,-3.869673182656962,11594.611348189866,13.642,Star
NGC 869 752,134.55194401799454,-3.669607416765187,7160.2013048424,14.6786,Star
NGC 869 753,134.51579088843962,-3.5627974129344793,10693.249496670078,14.609,Star
NGC 869 754,134.6254682997026,-3.8834663603354973,2348.2875960255024,13.445,Star
NGC 869 755,134.5559308931357,-3.6813667206472465,0.0,13.5983,Star
NGC 869 756,134.58121871817673,-3.750875066661776,7556.912808628818,15.539,Star
NGC 869 757,134.61363498700504,-3.8447477696480092,7881.979824021748,15.549,Star
NGC 869 759,134.59271784010906,-3.778391636763476,2900.3919028533337,15.152,Star
NGC 869 761,134.57806587805817,-3.7330057906068252,9332.084125506282,15.566,Star
NGC 869 763,134.54475442861283,-3.632864684423389,9980.30687991885,15.614,Star
NGC 869 764,134.59820635191966,-3.7892149121782435,9404.738720201492,15.714,Star
NGC 869 765,134.55722462968833,-3.6698813420430105,7731.1598964738005,14.1357,Star
NGC 869 766,134.5200471016705,-3.559524523382723,8248.768763249347,15.465,Star
NGC 869 768,134.49752719751103,-3.49212558331411,6815.013865587691,10.686,Star
NGC 869 769,134.61813660896848,-3.846343830675443,9286.911467195603,10.927,Star
NGC 869 773,134.57074271522325,-3.7049526515254727,7608.0345592686435,15.85,Star
